"sup_nieve","month","sup_agua"
152.52835621584066,"1997 feb.",52.74027407962472
0,"1997 mar.",59.154545290139296
0,"1997 abr.",63.49666969370828
979.9490468320292,"1997 may.",69.45317644700987
2227.848330958377,"1997 jun.",74.1855220412947
5817.329282482459,"1997 jul.",54.84287636851341
4154.043874224006,"1997 ago.",31.363817475923003
6951.921458378421,"1997 sep.",49.76158750369907
4290.790342906638,"1997 oct.",23.041016749071925
1090.5642964709314,"1997 nov.",30.224907902774962
1558.427163260148,"1997 dic.",33.98287046140595
1769.318401383276,"1998 ene.",38.559157278173004
1613.4289908239982,"1998 feb.",47.04572621388451
230.81010517317688,"1998 mar.",44.06703963795886
510.1102098110737,"1998 abr.",41.214409477724956
3443.9621620451835,"1998 may.",37.805874879902845
1422.2529441149024,"1998 jun.",40.212268774996254
10060.95330242053,"1998 jul.",55.71896065555036
2387.907187553108,"1998 ago.",54.930484797217105
1442.6079922401202,"1998 sep.",31.18860061851561
2132.583816294444,"1998 oct.",33.56186335891513
113.88066572258532,"1998 nov.",46.69529249906972
232.0654825905912,"1998 dic.",47.04572621388451
37.840662153488985,"1999 ene.",50.374846504624934
62.76887087071633,"1999 feb.",67.89653224536406
703.8079321886744,"1999 mar.",68.21868968591224
1262.999351734342,"1999 abr.",67.45849010184557
132.26297790615226,"1999 may.",90.4118984222138
410.14973623236637,"1999 jun.",79.89888697777033
26764.377529826852,"1999 jul.",50.374846504624934
9673.310689886093,"1999 ago.",79.81127854906664
3497.0331358386657,"1999 sep.",31.4514259046267
3270.168502548791,"1999 oct.",26.895787612034532
454.26728547292697,"1999 nov.",32.67794390647844
266.31935212289636,"1999 dic.",38.98575077314452
131.3662797508563,"2000 ene.",43.804214351847776
103.03061804350438,"2000 feb.",75.25564025647446
80.1648150834577,"2000 mar.",71.92651996573403
95.67769317007759,"2000 abr.",76.04411611480774
2677.4510218981695,"2000 may.",50.72528021943972
29715.052479643695,"2000 jun.",79.81127854906664
2994.613159426346,"2000 jul.",40.475094061107335
1074.3340598600746,"2000 ago.",41.2635699194406
880.8265979472092,"2000 sep.",25.756878038886487
277.43840924856613,"2000 oct.",41.00074463332952
110.8318919945791,"2000 nov.",39.949443488885166
105.00335398515546,"2000 dic.",42.05204577777386
1022.4152366684393,"2001 ene.",88.65972984813989
290.61987213141657,"2001 feb.",98.99752443517596
810.0771134943589,"2001 mar.",123.61549290091442
793.488197621384,"2001 abr.",98.2090485768427
7899.821078341768,"2001 may.",72.53977896665991
1334.8248739735475,"2001 jun.",73.06542953888209
608.8580474459484,"2001 jul.",74.29194754073382
508.15884460621345,"2001 ago.",44.855515496292114
1530.9327605367712,"2001 sep.",35.04337148147821
786.404282194546,"2001 oct.",35.831847339811475
247.5783606772111,"2001 nov.",43.27856377962559
156.02547902149487,"2001 dic.",66.757622672216
49.946087249984274,"2002 ene.",52.65266565092102
70.65981463732066,"2002 feb.",59.13568937499449
420.82044428038813,"2002 mar.",74.29194754073382
130.64892122661956,"2002 abr.",79.46084483425186
14803.679515596326,"2002 may.",33.028377621293224
12327.716569193157,"2002 jun.",50.374846504624934
26805.804984601527,"2002 jul.",126.68178790554376
15302.333359756401,"2002 ago.",43.27856377962559
6090.373870770076,"2002 sep.",43.97943120925516
2848.182350666518,"2002 oct.",43.628997494440384
7953.353958212936,"2002 nov.",64.40309261565525
1616.0294154743565,"2002 dic.",79.46084483425186
886.9616020078129,"2003 ene.",81.10901529990986
0,"2003 feb.",84.38413820573675
0,"2003 mar.",81.29141043135648
0,"2003 abr.",75.54964423207362
0,"2003 may.",69.6624800065479
346.4948439677046,"2003 jun.",63.1961809044611
5675.023285236992,"2003 jul.",56.069394370365146
8876.773718536702,"2003 ago.",77.62106783147425
2634.3198406284346,"2003 sep.",70.787610392586
1165.5282622536727,"2003 oct.",52.65266565092102
255.46930444381545,"2003 nov.",56.41982808517993
77.47472061756986,"2003 dic.",51.42614764906928
51.64981374504657,"2004 ene.",54.930484797217105
103.65830675221153,"2004 feb.",64.21697823980884
61.603163268831594,"2004 mar.",64.91784566943839
221.932793435747,"2004 abr.",66.31958052869751
444.313935949142,"2004 may.",72.6273873953636
316.44477900393986,"2004 jun.",78.6723689759186
2130.1064679055235,"2004 jul.",71.83891153703034
8346.233688334589,"2004 ago.",61.40975543608589
4244.700057724426,"2004 sep.",52.12701507869885
1109.8433068097943,"2004 oct.",42.84052163610712
325.3220907413697,"2004 nov.",53.090707794439496
110.65255236351993,"2004 dic.",49.06072007406951
678.621163927973,"2005 ene.",94.70471142869488
155.93580920596526,"2005 feb.",94.61710299999119
301.9182688881455,"2005 mar.",92.95254285462097
1089.308919053517,"2005 abr.",78.93519426202968
14188.00656217013,"2005 may.",87.95886241851032
5562.397996931822,"2005 jun.",75.86889925740034
2628.0429535413627,"2005 jul.",96.4568800027688
1204.7139716401055,"2005 ago.",73.50347168240056
14092.50820863111,"2005 sep.",41.61400363425538
4954.16763819458,"2005 oct.",46.69529249906972
1463.3217196274568,"2005 nov.",53.87918365277276
818.9223967227217,"2005 dic.",56.772088645903935
958.3449182607151,"2006 ene.",67.3073759196606
153.33538455560702,"2006 feb.",74.7299896842523
51.201464667398604,"2006 mar.",73.15303796758579
45.19358702691575,"2006 abr.",78.84758583332598
6062.396888324841,"2006 may.",100.48686772313879
9982.312874201076,"2006 jun.",112.226397169434
2527.9714394103353,"2006 jul.",97.77100643332422
28181.698634087625,"2006 ago.",92.77732599721358
5406.910536803504,"2006 sep.",61.93915909351276
2294.2022303246818,"2006 oct.",50.550063362032326
234.84524687200866,"2006 nov.",60.53742423425361
62.85854068624592,"2006 dic.",54.930484797217105
57.657691385529425,"2007 ene.",63.866544524994055
46.53863425985967,"2007 feb.",58.78525566017971
23.852170930872205,"2007 mar.",67.19566481573447
492.3769570730048,"2007 abr.",72.80260425277099
943.1471197402776,"2007 may.",73.94151382591903
4384.427319406482,"2007 jun.",69.99598970047656
19155.1763236165,"2007 jul.",78.4095436898075
12323.322748232205,"2007 ago.",54.75526793980972
11924.38173894104,"2007 sep.",41.351178348144295
3131.0009488468595,"2007 oct.",37.49640748518169
2345.1127621899886,"2007 nov.",54.35138677849198
1217.4237500875802,"2007 dic.",65.6218582415482
533.2663929544999,"2008 ene.",79.81127854906664
43.669200162912645,"2008 feb.",74.7299896842523
30.846416542180595,"2008 mar.",75.60607397128925
45.37292665797494,"2008 abr.",81.91388083795533
17531.260914813043,"2008 may.",88.72309119276514
4923.388171566854,"2008 jun.",76.00611620081435
2285.4028548587407,"2008 jul.",78.17979206573612
702.578164991743,"2008 ago.",63.88669935184006
4248.612131262567,"2008 sep.",53.53381589213848
72.72222039450133,"2008 oct.",48.71028635925472
40.35141698831763,"2008 nov.",46.344858784254946
34.702218609953164,"2008 dic.",46.43246721295864
32.370803406183704,"2009 ene.",45.030732353699506
310.5265711789866,"2009 feb.",52.74027407962472
38.91669993984412,"2009 mar.",64.21697823980884
183.28510294249165,"2009 abr.",82.78996512499228
106.25873140256977,"2009 may.",88.4845129907325
1193.4035114592602,"2009 jun.",72.10859119313442
12465.89775492426,"2009 jul.",73.06542953888209
3628.220075958463,"2009 ago.",52.12701507869885
1185.345291485713,"2009 sep.",43.71660592314408
425.75228413451583,"2009 oct.",36.00706419721887
48.33203057045157,"2009 nov.",45.2059492111069
39.45471883302169,"2009 dic.",45.030732353699506
38.55802067772574,"2010 ene.",45.64399135462538
46.0902851822117,"2010 feb.",52.389840364809935
50.39443632763224,"2010 mar.",56.507436513883626
621.150575576376,"2010 abr.",75.22782314615978
18204.676279002797,"2010 may.",89.01016356295467
5278.862040227243,"2010 jun.",35.91945576851517
1893.5574945384524,"2010 jul.",44.15464806666255
944.5818367887512,"2010 ago.",45.030732353699506
618.6320573386741,"2010 sep.",39.16096763055191
580.5223857385964,"2010 oct.",40.475094061107335
70.65981463732066,"2010 nov.",46.870509356477115
33.44684119253884,"2010 dic.",45.293557639810594
25.824906872523286,"2011 ene.",41.87682892036647
402.34846228129163,"2011 feb.",50.72528021943972
0,"2011 mar.",65.79662541942626
194.13515062157262,"2011 abr.",84.19169998425143
7205.866375958234,"2011 may.",101.27534358147204
2422.180671847248,"2011 jun.",83.99897715864024
6881.0600781900375,"2011 jul.",87.01191410949413
13051.979669225693,"2011 ago.",84.62974212776989
4375.528318582105,"2011 sep.",55.54374379814298
1195.0223761436018,"2011 oct.",46.03806104125003
1648.041539618422,"2011 nov.",40.65031091851473
849.5262922209772,"2011 dic.",43.18049555073321
818.3021477859834,"2012 ene.",50.9026259480009
785.1422171699296,"2012 feb.",56.5324756467731
411.58256084515097,"2012 mar.",64.85294820579037
2851.968894432033,"2012 abr.",75.50637855596992
15571.448507195331,"2012 may.",81.64483573971432
4489.7654240265265,"2012 jun.",64.19296590762073
1492.4010614867318,"2012 jul.",67.54483339307956
738.476316488031,"2012 ago.",67.53385990524326
3246.584475158777,"2012 sep.",66.92992540491217
101.84392477487586,"2012 oct.",65.55801160829998
213.7705853690327,"2012 nov.",66.4224578612862
0,"2012 dic.",68.61545263244669
0,"2013 ene.",78.69657439819865
0,"2013 feb.",83.11491199588839
0,"2013 mar.",91.0082098624404
38.37868104666655,"2013 abr.",99.17274129258335
11169.092882735264,"2013 may.",69.56109239073426
31351.526613058802,"2013 jun.",71.67466317785103
11303.418266398596,"2013 jul.",85.85626012962163
6639.601490888844,"2013 ago.",117.13246917684093
12097.534152728687,"2013 sep.",101.45056043887944
5046.412972036166,"2013 oct.",93.49487640001743
954.3558466814769,"2013 nov.",84.01648312684402
126.79311915884696,"2013 dic.",76.04411611480774
16399.443552760993,"2014 ene.",108.80966844998986
60.52712548247646,"2014 feb.",104.77968072961987
481.88558865604216,"2014 mar.",107.67075887684183
228.20968052281864,"2014 abr.",107.9335841629529
63.66556902601227,"2014 may.",105.74337344536052
14396.668222907498,"2014 jun.",96.63209686017619
5534.421014486587,"2014 jul.",107.49554201943444
3083.0275975385266,"2014 ago.",66.14436367129014
3252.5932187049902,"2014 sep.",60.36220737684623
1045.3707094440156,"2014 oct.",63.69132766758666
179.69831032130787,"2014 nov.",79.72367012036294
53.08453079352009,"2014 dic.",79.28562797684447
38.28901123113696,"2015 ene.",88.3969045620288
663.6463047345308,"2015 feb.",90.76233213702858
43.57953034738305,"2015 mar.",93.74101871295423
17146.30344630699,"2015 abr.",63.51611081017927
7205.238687249527,"2015 may.",72.8902126814747
10537.279362513738,"2015 jun.",88.4845129907325
8822.07513106365,"2015 jul.",126.50657104813635
8004.286413433746,"2015 ago.",122.56419175647007
2880.5531540727015,"2015 sep.",61.67633380740166
4102.663069925548,"2015 oct.",73.67868853980795
1598.9921505237335,"2015 nov.",69.47348396203057
489.5971927915873,"2015 dic.",80.95018812221467
148.13453525489052,"2016 ene.",93.65341028425053
73.3499091032085,"2016 feb.",89.97385627869532
77.83339987968824,"2016 mar.",98.64709072036119
22190.409909477752,"2016 abr.",107.49554201943444
1076.3067958017257,"2016 may.",97.94622329073161
2976.499856689368,"2016 jun.",107.14510830461965
18882.400744775474,"2016 jul.",79.98649540647403
761.7450829239074,"2016 ago.",83.05279041110337
376.61322522429793,"2016 sep.",87.08277813147338
134.8634025565105,"2016 oct.",94.87992828610227
60.43745566694686,"2016 nov.",88.13407927591771
55.23660636623037,"2016 dic.",71.75130310832664
57.74736120105902,"2017 ene.",75.60607397128925
438.3957281241887,"2017 feb.",81.91388083795533
651.3615400069763,"2017 mar.",86.73234441665858
1012.3722173291247,"2017 abr.",89.71103099258423
293.0409571507156,"2017 may.",84.80495898517728
28370.274256146364,"2017 jun.",71.08414055423222
14273.372226554302,"2017 jul.",53.96679208147645
7401.256903997221,"2017 ago.",113.7157404573968
3799.13074435787,"2017 sep.",89.44820570647315
2106.52330642124,"2017 oct.",103.99120487128661
1023.4912744547945,"2017 nov.",76.30694140091882
443.3275679783164,"2017 dic.",84.71735055647359
97.20208003408071,"2018 ene.",101.88860258239792
487.1761077722883,"2018 feb.",91.20037428054707
460.45450274446904,"2018 mar.",110.99987916758225
1415.7070475812418,"2018 abr.",93.12775971202836
124.91005303272549,"2018 may.",119.76072203795181
565.0095076519765,"2018 jun.",94.00384399906531
18375.228268140083,"2018 jul.",91.90124171017662
15024.894950507836,"2018 ago.",73.67868853980795
9667.21314243008,"2018 sep.",105.83098187406422
3850.0631995786803,"2018 oct.",150.59888894165263
1149.925714351523,"2018 nov.",147.7954192231344
263.539587841479,"2018 dic.",137.28240777869092
78.4610885883954,"2019 ene.",110.64944545276747
410.77742494107355,"2019 feb.",137.28240777869092
243.72255860943852,"2019 mar.",136.14349820554287
674.5860222291413,"2019 abr.",135.7930644907281
3492.2806356155975,"2019 may.",142.45130507220895
7848.52994385884,"2019 jun.",113.8909573148042
4343.42652462251,"2019 jul.",95.23036200091704
1139.0756666724421,"2019 ago.",102.41425315462008
4185.069630397246,"2019 sep.",101.53816886758314
1459.2865779286249,"2019 oct.",99.43556657869443
212.24845335855076,"2019 nov.",100.57447615184248
35.8679262118379,"2019 dic.",98.90991600647226
51.201464667398604,"2020 ene.",89.27298884906575
81.06151323875366,"2020 feb.",96.2816631453614
990.7617917864924,"2020 mar.",100.136434008324
112.17693922752302,"2020 abr.",105.04250601573095
50.66344577422103,"2020 may.",106.44424087499007
835.3640014737048,"2020 jun.",99.87360872221292
49.67707780339549,"2020 jul.",73.32825482499318
32.72948266830208,"2020 ago.",87.87125398980663
5923.049994991851,"2020 sep.",72.27695368054881
1277.2568524035476,"2020 oct.",82.61474826758489
224.53321808610525,"2020 nov.",89.27298884906575
45.37292665797494,"2020 dic.",82.08909769536272
38.10967160007777,"2021 ene.",80.95018812221467
31.02575617323978,"2021 feb.",81.12540497962206
39.90306791066966,"2021 mar.",86.64473598795489
26.004246503582475,"2021 abr.",84.4545252703625
82.22722084063838,"2021 may.",93.82862714165792
13448.947942575209,"2021 jun.",96.10644628795401
8360.903269794944,"2021 jul.",74.81759811295599
9500.965304438212,"2021 ago.",112.31400559813768
2511.830872615008,"2021 sep.",95.66840414443553
1358.3183656423012,"2021 oct.",100.83730143795356
422.16549151333203,"2021 nov.",91.63841642406553
157.37052625443877,"2021 dic.",90.3242899935101
204.895528485124,"2022 ene.",95.23036200091704
85.90368327735177,"2022 feb.",107.84597573424921
493.99101375253747,"2022 mar.",109.24771059350834
111.99759959646384,"2022 abr.",112.66443931295247
72.09453168579418,"2022 may.",112.75204774165617
3142.8373644967664,"2022 jun.",103.90359644258292
7303.247795623373,"2022 jul.",85.50582641480685
2640.0587088223288,"2022 ago.",80.86257969351098
1421.2665761440767,"2022 sep.",85.15539269999206
670.1922012681912,"2022 oct.",90.06146470739901
228.92703904705536,"2022 nov.",86.03147698702902
66.80401256954808,"2022 dic.",82.96518198239967
54.78825728858239,"2023 ene.",86.99516970276967
1769.9028189231412,"2023 feb.",91.37559113795446
509.50389183915735,"2023 mar.",95.14275357221335
408.98402863048165,"2023 abr.",98.90991600647226
1346.2129405458058,"2023 may.",88.3092961333251
652.078898531213,"2023 jun.",95.84362100184292
256.45567241464096,"2023 jul.",90.2366815648064
133.78736477015536,"2023 ago.",92.4268922823988
74.78462615168202,"2023 sep.",76.7449835444373
48.42170038598116,"2023 oct.",48.973111645365805
50.75311558975063,"2023 nov.",42.490087921292336
26.63193521228964,"2023 dic.",34.430112480552346
29.59103912476627,"2024 ene.",41.61400363425538
800.9307923103403,"2024 feb.",61.93915909351276
48.06302112386278,"2024 mar.",54.58005108240232
2710.9875329062384,"2024 abr.",53.61635836666167
2109.9307594113643,"2024 may.",30.925775332404527
1042.7702847936573,"2024 jun.",35.744238911107786
644.0086151335495,"2024 jul.",40.29987720369995
454.6259647350454,"2024 ago.",36.00706419721887
205.88189645594952,"2024 sep.",31.18860061851561
1279.0502487141393,"2024 oct.",25.66926961018279
81.7788717629904,"2024 nov.",21.902107175923888
18.651321630155707,"2024 dic.",19.011029028701934
39.45471883302169,"2025 ene.",20.325155459257363
34.612548794423574,"2025 feb.",25.5816611814791
30.308397649003027,"2025 mar.",27.596655041664096
